siteid,sitename,datasetid,collunitid,lat,long,elev,ageolder,ageyounger,chronologyname,variablename,taxonname_updated,MDD_species,order,family,genus,specificEpithet
5703,Pyles [15MS28],7028,6883,38.5,-83.75,270,2154,884,Syverson-Blois: bounds,Marmota monax,Marmota monax,Marmota monax,Rodentia,Sciuridae,Marmota,monax
5705,Seabrook [NH-47-22],7031,6886,43,-71,23,4504,1854,Syverson-Blois: bounds,Glaucomys sp.,Glaucomys,NA,Rodentia,Sciuridae,Glaucomys,NA
5705,Seabrook [NH-47-22],7031,6886,43,-71,23,4504,1854,Syverson-Blois: bounds,Microtus sp.,Microtus,NA,Rodentia,Cricetidae,Microtus,NA
5705,Seabrook [NH-47-22],7031,6886,43,-71,23,4504,1854,Syverson-Blois: bounds,Peromyscus sp.,Peromyscus,NA,Rodentia,Cricetidae,Peromyscus,NA
5705,Seabrook [NH-47-22],7031,6886,43,-71,23,4504,1854,Syverson-Blois: bounds,Marmota monax,Marmota monax,Marmota monax,Rodentia,Sciuridae,Marmota,monax
5705,Seabrook [NH-47-22],7031,6886,43,-71,23,4504,1854,Syverson-Blois: bounds,Sciurus carolinensis,Sciurus carolinensis,Sciurus carolinensis,Rodentia,Sciuridae,Sciurus,carolinensis
5705,Seabrook [NH-47-22],7031,6886,43,-71,23,4504,1854,Syverson-Blois: bounds,Tamias striatus,Tamias striatus,Tamias striatus,Rodentia,Sciuridae,Tamias,striatus
5705,Seabrook [NH-47-22],7031,6886,43,-71,23,4504,1854,Syverson-Blois: bounds,Ondatra zibethicus,Ondatra zibethicus,Ondatra zibethicus,Rodentia,Cricetidae,Ondatra,zibethicus
5705,Seabrook [NH-47-22],7031,6886,43,-71,23,4504,1854,Syverson-Blois: bounds,Castor canadensis,Castor canadensis,Castor canadensis,Rodentia,Castoridae,Castor,canadensis
5708,Sheriden Pit [Indian Trail Caverns],7034,6889,40.86667,-83.36667,254,10077,10000,Syverson-Blois: bounds,Marmota monax,Marmota monax,Marmota monax,Rodentia,Sciuridae,Marmota,monax
5708,Sheriden Pit [Indian Trail Caverns],7034,6889,40.86667,-83.36667,254,10077,10000,Syverson-Blois: bounds,Microtus pennsylvanicus,Microtus pennsylvanicus,Microtus pennsylvanicus,Rodentia,Cricetidae,Microtus,pennsylvanicus
5708,Sheriden Pit [Indian Trail Caverns],7034,6889,40.86667,-83.36667,254,10077,10000,Syverson-Blois: bounds,Peromyscus maniculatus,Peromyscus maniculatus,Peromyscus maniculatus,Rodentia,Cricetidae,Peromyscus,maniculatus
5708,Sheriden Pit [Indian Trail Caverns],7034,6889,40.86667,-83.36667,254,11734,10074,Syverson-Blois: bounds,Cryptotis parva,Cryptotis parva,Cryptotis parvus,Eulipotyphla,Soricidae,Cryptotis,parvus
5708,Sheriden Pit [Indian Trail Caverns],7034,6889,40.86667,-83.36667,254,11734,10074,Syverson-Blois: bounds,Sorex cinereus,Sorex cinereus,Cryptotis parvus,Eulipotyphla,Soricidae,Cryptotis,parvus
5708,Sheriden Pit [Indian Trail Caverns],7034,6889,40.86667,-83.36667,254,12854,12604,Syverson-Blois: bounds,Blarina brevicauda,Blarina brevicauda,Blarina brevicauda,Eulipotyphla,Soricidae,Blarina,brevicauda
5708,Sheriden Pit [Indian Trail Caverns],7034,6889,40.86667,-83.36667,254,12854,12604,Syverson-Blois: bounds,Castor canadensis,Castor canadensis,Castor canadensis,Rodentia,Castoridae,Castor,canadensis
5708,Sheriden Pit [Indian Trail Caverns],7034,6889,40.86667,-83.36667,254,12854,12604,Syverson-Blois: bounds,Marmota monax,Marmota monax,Marmota monax,Rodentia,Sciuridae,Marmota,monax
5708,Sheriden Pit [Indian Trail Caverns],7034,6889,40.86667,-83.36667,254,12854,12604,Syverson-Blois: bounds,Microtus pennsylvanicus,Microtus pennsylvanicus,Microtus pennsylvanicus,Rodentia,Cricetidae,Microtus,pennsylvanicus
5708,Sheriden Pit [Indian Trail Caverns],7034,6889,40.86667,-83.36667,254,12854,12604,Syverson-Blois: bounds,Microtus xanthognathus,Microtus xanthognathus,Microtus xanthognathus,Rodentia,Cricetidae,Microtus,xanthognathus
5708,Sheriden Pit [Indian Trail Caverns],7034,6889,40.86667,-83.36667,254,12854,12604,Syverson-Blois: bounds,Ondatra zibethicus,Ondatra zibethicus,Ondatra zibethicus,Rodentia,Cricetidae,Ondatra,zibethicus
5708,Sheriden Pit [Indian Trail Caverns],7034,6889,40.86667,-83.36667,254,12854,12604,Syverson-Blois: bounds,Peromyscus maniculatus,Peromyscus maniculatus,Peromyscus maniculatus,Rodentia,Cricetidae,Peromyscus,maniculatus
5708,Sheriden Pit [Indian Trail Caverns],7034,6889,40.86667,-83.36667,254,12854,12604,Syverson-Blois: bounds,Phenacomys intermedius,Phenacomys intermedius,Phenacomys intermedius,Rodentia,Cricetidae,Phenacomys,intermedius
5708,Sheriden Pit [Indian Trail Caverns],7034,6889,40.86667,-83.36667,254,12854,12604,Syverson-Blois: bounds,Sorex cinereus,Sorex cinereus,Cryptotis parvus,Eulipotyphla,Soricidae,Cryptotis,parvus
5708,Sheriden Pit [Indian Trail Caverns],7034,6889,40.86667,-83.36667,254,12854,12604,Syverson-Blois: bounds,Tamias striatus,Tamias striatus,Tamias striatus,Rodentia,Sciuridae,Tamias,striatus
5708,Sheriden Pit [Indian Trail Caverns],7034,6889,40.86667,-83.36667,254,12854,12604,Syverson-Blois: bounds,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus,Rodentia,Sciuridae,Tamiasciurus,hudsonicus
5708,Sheriden Pit [Indian Trail Caverns],7034,6889,40.86667,-83.36667,254,13724,13094,Syverson-Blois: bounds,Synaptomys borealis,Synaptomys borealis,Mictomys borealis,Rodentia,Cricetidae,Mictomys,borealis
5708,Sheriden Pit [Indian Trail Caverns],7034,6889,40.86667,-83.36667,254,14607,10077,Syverson-Blois: bounds,Blarina sp.,Blarina,NA,Eulipotyphla,Soricidae,Blarina,NA
5708,Sheriden Pit [Indian Trail Caverns],7034,6889,40.86667,-83.36667,254,14607,10077,Syverson-Blois: bounds,Castor canadensis,Castor canadensis,Castor canadensis,Rodentia,Castoridae,Castor,canadensis
5708,Sheriden Pit [Indian Trail Caverns],7034,6889,40.86667,-83.36667,254,14607,10077,Syverson-Blois: bounds,Marmota monax,Marmota monax,Marmota monax,Rodentia,Sciuridae,Marmota,monax
5708,Sheriden Pit [Indian Trail Caverns],7034,6889,40.86667,-83.36667,254,14607,10077,Syverson-Blois: bounds,Microtus sp.,Microtus,NA,Rodentia,Cricetidae,Microtus,NA
5708,Sheriden Pit [Indian Trail Caverns],7034,6889,40.86667,-83.36667,254,14607,10077,Syverson-Blois: bounds,Ondatra zibethicus,Ondatra zibethicus,Ondatra zibethicus,Rodentia,Cricetidae,Ondatra,zibethicus
5708,Sheriden Pit [Indian Trail Caverns],7034,6889,40.86667,-83.36667,254,14607,10077,Syverson-Blois: bounds,Sciurus sp.,Sciurus,NA,Rodentia,Sciuridae,Sciurus,NA
5708,Sheriden Pit [Indian Trail Caverns],7034,6889,40.86667,-83.36667,254,14607,10077,Syverson-Blois: bounds,Sorex hoyi,Sorex hoyi,Sorex hoyi,Eulipotyphla,Soricidae,Sorex,hoyi
5708,Sheriden Pit [Indian Trail Caverns],7034,6889,40.86667,-83.36667,254,14607,10077,Syverson-Blois: bounds,Sorex sp.,Sorex,NA,Eulipotyphla,Soricidae,Sorex,NA
5708,Sheriden Pit [Indian Trail Caverns],7034,6889,40.86667,-83.36667,254,14607,10077,Syverson-Blois: bounds,Tamias sp.,Tamias,NA,Rodentia,Sciuridae,Tamias,NA
5708,Sheriden Pit [Indian Trail Caverns],7034,6889,40.86667,-83.36667,254,14607,10077,Syverson-Blois: bounds,Tamiasciurus sp.,Tamiasciurus,NA,Rodentia,Sciuridae,Tamiasciurus,NA
5708,Sheriden Pit [Indian Trail Caverns],7034,6889,40.86667,-83.36667,254,14607,10077,Syverson-Blois: bounds,cf. Peromyscus sp.,Peromyscus,NA,Rodentia,Cricetidae,Peromyscus,NA
5708,Sheriden Pit [Indian Trail Caverns],7034,6889,40.86667,-83.36667,254,15514,12614,Syverson-Blois: bounds,Blarina brevicauda,Blarina brevicauda,Blarina brevicauda,Eulipotyphla,Soricidae,Blarina,brevicauda
5708,Sheriden Pit [Indian Trail Caverns],7034,6889,40.86667,-83.36667,254,15514,12614,Syverson-Blois: bounds,Castor canadensis,Castor canadensis,Castor canadensis,Rodentia,Castoridae,Castor,canadensis
5708,Sheriden Pit [Indian Trail Caverns],7034,6889,40.86667,-83.36667,254,15514,12614,Syverson-Blois: bounds,Glaucomys sabrinus,Glaucomys sabrinus,Glaucomys sabrinus,Rodentia,Sciuridae,Glaucomys,sabrinus
5708,Sheriden Pit [Indian Trail Caverns],7034,6889,40.86667,-83.36667,254,15514,12614,Syverson-Blois: bounds,Marmota monax,Marmota monax,Marmota monax,Rodentia,Sciuridae,Marmota,monax
5708,Sheriden Pit [Indian Trail Caverns],7034,6889,40.86667,-83.36667,254,15514,12614,Syverson-Blois: bounds,Microtus pennsylvanicus,Microtus pennsylvanicus,Microtus pennsylvanicus,Rodentia,Cricetidae,Microtus,pennsylvanicus
5708,Sheriden Pit [Indian Trail Caverns],7034,6889,40.86667,-83.36667,254,15514,12614,Syverson-Blois: bounds,Microtus xanthognathus,Microtus xanthognathus,Microtus xanthognathus,Rodentia,Cricetidae,Microtus,xanthognathus
5708,Sheriden Pit [Indian Trail Caverns],7034,6889,40.86667,-83.36667,254,15514,12614,Syverson-Blois: bounds,Ondatra zibethicus,Ondatra zibethicus,Ondatra zibethicus,Rodentia,Cricetidae,Ondatra,zibethicus
5708,Sheriden Pit [Indian Trail Caverns],7034,6889,40.86667,-83.36667,254,15514,12614,Syverson-Blois: bounds,Peromyscus maniculatus,Peromyscus maniculatus,Peromyscus maniculatus,Rodentia,Cricetidae,Peromyscus,maniculatus
5708,Sheriden Pit [Indian Trail Caverns],7034,6889,40.86667,-83.36667,254,15514,12614,Syverson-Blois: bounds,Phenacomys intermedius,Phenacomys intermedius,Phenacomys intermedius,Rodentia,Cricetidae,Phenacomys,intermedius
5708,Sheriden Pit [Indian Trail Caverns],7034,6889,40.86667,-83.36667,254,15514,12614,Syverson-Blois: bounds,Sciurus carolinensis,Sciurus carolinensis,Sciurus carolinensis,Rodentia,Sciuridae,Sciurus,carolinensis
5708,Sheriden Pit [Indian Trail Caverns],7034,6889,40.86667,-83.36667,254,15514,12614,Syverson-Blois: bounds,Sorex cinereus,Sorex cinereus,Cryptotis parvus,Eulipotyphla,Soricidae,Cryptotis,parvus
5708,Sheriden Pit [Indian Trail Caverns],7034,6889,40.86667,-83.36667,254,15514,12614,Syverson-Blois: bounds,Sorex hoyi,Sorex hoyi,Sorex hoyi,Eulipotyphla,Soricidae,Sorex,hoyi
5708,Sheriden Pit [Indian Trail Caverns],7034,6889,40.86667,-83.36667,254,15514,12614,Syverson-Blois: bounds,Synaptomys borealis,Synaptomys borealis,Mictomys borealis,Rodentia,Cricetidae,Mictomys,borealis
5708,Sheriden Pit [Indian Trail Caverns],7034,6889,40.86667,-83.36667,254,15514,12614,Syverson-Blois: bounds,Tamias striatus,Tamias striatus,Tamias striatus,Rodentia,Sciuridae,Tamias,striatus
5708,Sheriden Pit [Indian Trail Caverns],7034,6889,40.86667,-83.36667,254,15514,12614,Syverson-Blois: bounds,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus,Rodentia,Sciuridae,Tamiasciurus,hudsonicus
5708,Sheriden Pit [Indian Trail Caverns],7034,6889,40.86667,-83.36667,254,16174,11964,Syverson-Blois: bounds,Castor canadensis,Castor canadensis,Castor canadensis,Rodentia,Castoridae,Castor,canadensis
5708,Sheriden Pit [Indian Trail Caverns],7034,6889,40.86667,-83.36667,254,16174,11964,Syverson-Blois: bounds,Marmota monax,Marmota monax,Marmota monax,Rodentia,Sciuridae,Marmota,monax
5708,Sheriden Pit [Indian Trail Caverns],7034,6889,40.86667,-83.36667,254,16174,11964,Syverson-Blois: bounds,Microtus pennsylvanicus,Microtus pennsylvanicus,Microtus pennsylvanicus,Rodentia,Cricetidae,Microtus,pennsylvanicus
5708,Sheriden Pit [Indian Trail Caverns],7034,6889,40.86667,-83.36667,254,16174,11964,Syverson-Blois: bounds,Microtus xanthognathus,Microtus xanthognathus,Microtus xanthognathus,Rodentia,Cricetidae,Microtus,xanthognathus
5708,Sheriden Pit [Indian Trail Caverns],7034,6889,40.86667,-83.36667,254,16174,11964,Syverson-Blois: bounds,Ondatra zibethicus,Ondatra zibethicus,Ondatra zibethicus,Rodentia,Cricetidae,Ondatra,zibethicus
5708,Sheriden Pit [Indian Trail Caverns],7034,6889,40.86667,-83.36667,254,16174,11964,Syverson-Blois: bounds,Peromyscus maniculatus,Peromyscus maniculatus,Peromyscus maniculatus,Rodentia,Cricetidae,Peromyscus,maniculatus
5708,Sheriden Pit [Indian Trail Caverns],7034,6889,40.86667,-83.36667,254,16174,11964,Syverson-Blois: bounds,Phenacomys intermedius,Phenacomys intermedius,Phenacomys intermedius,Rodentia,Cricetidae,Phenacomys,intermedius
5708,Sheriden Pit [Indian Trail Caverns],7034,6889,40.86667,-83.36667,254,16174,11964,Syverson-Blois: bounds,Synaptomys borealis,Synaptomys borealis,Mictomys borealis,Rodentia,Cricetidae,Mictomys,borealis
5709,Stony Brook,7035,6890,40.75,-73.61667,31,3574,2624,Syverson-Blois: bounds,Marmota monax,Marmota monax,Marmota monax,Rodentia,Sciuridae,Marmota,monax
5710,Lamoka Lake,7036,6891,42.41667,-77.08333,335,5694,4924,Syverson-Blois: bounds,Glaucomys sp.,Glaucomys,NA,Rodentia,Sciuridae,Glaucomys,NA
5710,Lamoka Lake,7036,6891,42.41667,-77.08333,335,5694,4924,Syverson-Blois: bounds,Microtus pennsylvanicus,Microtus pennsylvanicus,Microtus pennsylvanicus,Rodentia,Cricetidae,Microtus,pennsylvanicus
5710,Lamoka Lake,7036,6891,42.41667,-77.08333,335,5694,4924,Syverson-Blois: bounds,Peromyscus sp.,Peromyscus,NA,Rodentia,Cricetidae,Peromyscus,NA
5710,Lamoka Lake,7036,6891,42.41667,-77.08333,335,5694,4924,Syverson-Blois: bounds,Sciurus niger,Sciurus niger,Sciurus niger,Rodentia,Sciuridae,Sciurus,niger
5710,Lamoka Lake,7036,6891,42.41667,-77.08333,335,5694,4924,Syverson-Blois: bounds,Castor canadensis,Castor canadensis,Castor canadensis,Rodentia,Castoridae,Castor,canadensis
5710,Lamoka Lake,7036,6891,42.41667,-77.08333,335,5694,4924,Syverson-Blois: bounds,Tamias striatus,Tamias striatus,Tamias striatus,Rodentia,Sciuridae,Tamias,striatus
5710,Lamoka Lake,7036,6891,42.41667,-77.08333,335,5694,4924,Syverson-Blois: bounds,Marmota monax,Marmota monax,Marmota monax,Rodentia,Sciuridae,Marmota,monax
5710,Lamoka Lake,7036,6891,42.41667,-77.08333,335,5694,4924,Syverson-Blois: bounds,Ondatra zibethicus,Ondatra zibethicus,Ondatra zibethicus,Rodentia,Cricetidae,Ondatra,zibethicus
5710,Lamoka Lake,7036,6891,42.41667,-77.08333,335,5694,4924,Syverson-Blois: bounds,Sciurus carolinensis,Sciurus carolinensis,Sciurus carolinensis,Rodentia,Sciuridae,Sciurus,carolinensis
5730,Fort Hill,7056,6911,39.75,-79.25,713,3684,1324,Syverson-Blois: bounds,Oryzomys palustris,Oryzomys palustris,Oryzomys palustris,Rodentia,Cricetidae,Oryzomys,palustris
5730,Fort Hill,7056,6911,39.75,-79.25,713,3684,1324,Syverson-Blois: bounds,Sciurus carolinensis,Sciurus carolinensis,Sciurus carolinensis,Rodentia,Sciuridae,Sciurus,carolinensis
5730,Fort Hill,7056,6911,39.75,-79.25,713,3684,1324,Syverson-Blois: bounds,Tamias striatus,Tamias striatus,Tamias striatus,Rodentia,Sciuridae,Tamias,striatus
5731,Martin,7057,6912,39.75,-79.36667,545,2034,454,Syverson-Blois: bounds,Marmota monax,Marmota monax,Marmota monax,Rodentia,Sciuridae,Marmota,monax
5731,Martin,7057,6912,39.75,-79.36667,545,2034,454,Syverson-Blois: bounds,Ondatra zibethicus,Ondatra zibethicus,Ondatra zibethicus,Rodentia,Cricetidae,Ondatra,zibethicus
5731,Martin,7057,6912,39.75,-79.36667,545,2034,454,Syverson-Blois: bounds,Oryzomys palustris,Oryzomys palustris,Oryzomys palustris,Rodentia,Cricetidae,Oryzomys,palustris
5731,Martin,7057,6912,39.75,-79.36667,545,2034,454,Syverson-Blois: bounds,Sciurus carolinensis,Sciurus carolinensis,Sciurus carolinensis,Rodentia,Sciuridae,Sciurus,carolinensis
5731,Martin,7057,6912,39.75,-79.36667,545,2034,454,Syverson-Blois: bounds,Tamias striatus,Tamias striatus,Tamias striatus,Rodentia,Sciuridae,Tamias,striatus
5731,Martin,7057,6912,39.75,-79.36667,545,2034,454,Syverson-Blois: bounds,Neotoma magister,Neotoma magister,Neotoma magister,Rodentia,Cricetidae,Neotoma,magister
5735,Christensen Bog,7062,6917,39.86667,-85.825,262,18194,13494,Syverson-Blois: bounds,Ondatra zibethicus,Ondatra zibethicus,Ondatra zibethicus,Rodentia,Cricetidae,Ondatra,zibethicus
5736,Welsh Cave [15WD13],7063,6918,37.87361,-84.74722,256,19217,12242,Syverson-Blois: bounds,Geomys bursarius,Geomys bursarius,Geomys bursarius,Rodentia,Geomyidae,Geomys,bursarius
5736,Welsh Cave [15WD13],7063,6918,37.87361,-84.74722,256,19217,12242,Syverson-Blois: bounds,Microtus xanthognathus,Microtus xanthognathus,Microtus xanthognathus,Rodentia,Cricetidae,Microtus,xanthognathus
5736,Welsh Cave [15WD13],7063,6918,37.87361,-84.74722,256,16904,14144,Syverson-Blois: bounds,Scalopus aquaticus,Scalopus aquaticus,Scalopus aquaticus,Eulipotyphla,Talpidae,Scalopus,aquaticus
5736,Welsh Cave [15WD13],7063,6918,37.87361,-84.74722,256,16904,14144,Syverson-Blois: bounds,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus,Rodentia,Sciuridae,Tamiasciurus,hudsonicus
5736,Welsh Cave [15WD13],7063,6918,37.87361,-84.74722,256,16904,14144,Syverson-Blois: bounds,cf. Phenacomys intermedius,Phenacomys intermedius,Phenacomys intermedius,Rodentia,Cricetidae,Phenacomys,intermedius
5736,Welsh Cave [15WD13],7063,6918,37.87361,-84.74722,256,16904,14144,Syverson-Blois: bounds,Blarina brevicauda,Blarina brevicauda,Blarina brevicauda,Eulipotyphla,Soricidae,Blarina,brevicauda
5736,Welsh Cave [15WD13],7063,6918,37.87361,-84.74722,256,16904,14144,Syverson-Blois: bounds,Microtus xanthognathus,Microtus xanthognathus,Microtus xanthognathus,Rodentia,Cricetidae,Microtus,xanthognathus
5736,Welsh Cave [15WD13],7063,6918,37.87361,-84.74722,256,16904,14144,Syverson-Blois: bounds,Peromyscus sp.,Peromyscus,NA,Rodentia,Cricetidae,Peromyscus,NA
5736,Welsh Cave [15WD13],7063,6918,37.87361,-84.74722,256,16904,14144,Syverson-Blois: bounds,Sorex hoyi,Sorex hoyi,Sorex hoyi,Eulipotyphla,Soricidae,Sorex,hoyi
5736,Welsh Cave [15WD13],7063,6918,37.87361,-84.74722,256,16904,14144,Syverson-Blois: bounds,Sorex palustris,Sorex palustris,Sorex palustris,Eulipotyphla,Soricidae,Sorex,palustris
5736,Welsh Cave [15WD13],7063,6918,37.87361,-84.74722,256,16904,14144,Syverson-Blois: bounds,cf. Myodes gapperi,Myodes gapperi,Clethrionomys gapperi,Rodentia,Cricetidae,Clethrionomys,gapperi
5736,Welsh Cave [15WD13],7063,6918,37.87361,-84.74722,256,16904,14144,Syverson-Blois: bounds,cf. Geomys bursarius,Geomys bursarius,Geomys bursarius,Rodentia,Geomyidae,Geomys,bursarius
5736,Welsh Cave [15WD13],7063,6918,37.87361,-84.74722,256,16904,14144,Syverson-Blois: bounds,cf. Microtus pennsylvanicus,Microtus pennsylvanicus,Microtus pennsylvanicus,Rodentia,Cricetidae,Microtus,pennsylvanicus
5736,Welsh Cave [15WD13],7063,6918,37.87361,-84.74722,256,16904,14144,Syverson-Blois: bounds,Microtus pinetorum,Microtus pinetorum,Microtus pinetorum,Rodentia,Cricetidae,Microtus,pinetorum
5736,Welsh Cave [15WD13],7063,6918,37.87361,-84.74722,256,16904,14144,Syverson-Blois: bounds,Spermophilus tridecemlineatus,Spermophilus tridecemlineatus,Ictidomys tridecemlineatus,Rodentia,Sciuridae,Ictidomys,tridecemlineatus
5737,Wheeler's Site,7064,6919,42.75,-70.86667,3,1264,514,Syverson-Blois: bounds,Marmota monax,Marmota monax,Marmota monax,Rodentia,Sciuridae,Marmota,monax
5737,Wheeler's Site,7064,6919,42.75,-70.86667,3,1264,514,Syverson-Blois: bounds,Ondatra zibethicus,Ondatra zibethicus,Ondatra zibethicus,Rodentia,Cricetidae,Ondatra,zibethicus
5737,Wheeler's Site,7064,6919,42.75,-70.86667,3,1264,514,Syverson-Blois: bounds,Sciurus carolinensis,Sciurus carolinensis,Sciurus carolinensis,Rodentia,Sciuridae,Sciurus,carolinensis
5737,Wheeler's Site,7064,6919,42.75,-70.86667,3,1264,514,Syverson-Blois: bounds,Castor canadensis,Castor canadensis,Castor canadensis,Rodentia,Castoridae,Castor,canadensis
5737,Wheeler's Site,7064,6919,42.75,-70.86667,3,1264,514,Syverson-Blois: bounds,Tamias striatus,Tamias striatus,Tamias striatus,Rodentia,Sciuridae,Tamias,striatus
5738,Blain Village [33RO128],7065,6920,39.31361,-82.93778,183,1174,274,Syverson-Blois: bounds,Blarina brevicauda,Blarina brevicauda,Blarina brevicauda,Eulipotyphla,Soricidae,Blarina,brevicauda
5738,Blain Village [33RO128],7065,6920,39.31361,-82.93778,183,1174,274,Syverson-Blois: bounds,Microtus sp.,Microtus,NA,Rodentia,Cricetidae,Microtus,NA
5738,Blain Village [33RO128],7065,6920,39.31361,-82.93778,183,1174,274,Syverson-Blois: bounds,Ondatra zibethicus,Ondatra zibethicus,Ondatra zibethicus,Rodentia,Cricetidae,Ondatra,zibethicus
5738,Blain Village [33RO128],7065,6920,39.31361,-82.93778,183,1174,274,Syverson-Blois: bounds,Peromyscus sp.,Peromyscus,NA,Rodentia,Cricetidae,Peromyscus,NA
5738,Blain Village [33RO128],7065,6920,39.31361,-82.93778,183,1174,274,Syverson-Blois: bounds,Scalopus aquaticus,Scalopus aquaticus,Scalopus aquaticus,Eulipotyphla,Talpidae,Scalopus,aquaticus
5738,Blain Village [33RO128],7065,6920,39.31361,-82.93778,183,1174,274,Syverson-Blois: bounds,Sciurus carolinensis,Sciurus carolinensis,Sciurus carolinensis,Rodentia,Sciuridae,Sciurus,carolinensis
5738,Blain Village [33RO128],7065,6920,39.31361,-82.93778,183,1174,274,Syverson-Blois: bounds,Castor canadensis,Castor canadensis,Castor canadensis,Rodentia,Castoridae,Castor,canadensis
5738,Blain Village [33RO128],7065,6920,39.31361,-82.93778,183,1174,274,Syverson-Blois: bounds,Tamias striatus,Tamias striatus,Tamias striatus,Rodentia,Sciuridae,Tamias,striatus
5738,Blain Village [33RO128],7065,6920,39.31361,-82.93778,183,1174,274,Syverson-Blois: bounds,Marmota monax,Marmota monax,Marmota monax,Rodentia,Sciuridae,Marmota,monax
5738,Blain Village [33RO128],7065,6920,39.31361,-82.93778,183,1174,274,Syverson-Blois: bounds,Sciurus niger,Sciurus niger,Sciurus niger,Rodentia,Sciuridae,Sciurus,niger
5738,Blain Village [33RO128],7065,6920,39.31361,-82.93778,183,1174,274,Syverson-Blois: bounds,Sciurus sp.,Sciurus,NA,Rodentia,Sciuridae,Sciurus,NA
5738,Blain Village [33RO128],7065,6920,39.31361,-82.93778,183,1174,274,Syverson-Blois: bounds,Oryzomys palustris,Oryzomys palustris,Oryzomys palustris,Rodentia,Cricetidae,Oryzomys,palustris
5738,Blain Village [33RO128],7066,6921,39.31361,-82.93778,183,1224,664,Syverson-Blois: bounds,Blarina brevicauda,Blarina brevicauda,Blarina brevicauda,Eulipotyphla,Soricidae,Blarina,brevicauda
5738,Blain Village [33RO128],7066,6921,39.31361,-82.93778,183,1224,664,Syverson-Blois: bounds,Castor canadensis,Castor canadensis,Castor canadensis,Rodentia,Castoridae,Castor,canadensis
5738,Blain Village [33RO128],7066,6921,39.31361,-82.93778,183,1224,664,Syverson-Blois: bounds,Marmota monax,Marmota monax,Marmota monax,Rodentia,Sciuridae,Marmota,monax
5738,Blain Village [33RO128],7066,6921,39.31361,-82.93778,183,1224,664,Syverson-Blois: bounds,Ondatra zibethicus,Ondatra zibethicus,Ondatra zibethicus,Rodentia,Cricetidae,Ondatra,zibethicus
5738,Blain Village [33RO128],7066,6921,39.31361,-82.93778,183,1224,664,Syverson-Blois: bounds,Peromyscus sp.,Peromyscus,NA,Rodentia,Cricetidae,Peromyscus,NA
5738,Blain Village [33RO128],7066,6921,39.31361,-82.93778,183,1224,664,Syverson-Blois: bounds,Tamias striatus,Tamias striatus,Tamias striatus,Rodentia,Sciuridae,Tamias,striatus
5738,Blain Village [33RO128],7066,6921,39.31361,-82.93778,183,1224,664,Syverson-Blois: bounds,Microtus pennsylvanicus,Microtus pennsylvanicus,Microtus pennsylvanicus,Rodentia,Cricetidae,Microtus,pennsylvanicus
5738,Blain Village [33RO128],7066,6921,39.31361,-82.93778,183,1224,664,Syverson-Blois: bounds,Sciurus carolinensis,Sciurus carolinensis,Sciurus carolinensis,Rodentia,Sciuridae,Sciurus,carolinensis
5738,Blain Village [33RO128],7066,6921,39.31361,-82.93778,183,1224,664,Syverson-Blois: bounds,Sciurus niger,Sciurus niger,Sciurus niger,Rodentia,Sciuridae,Sciurus,niger
5738,Blain Village [33RO128],7066,6921,39.31361,-82.93778,183,1224,664,Syverson-Blois: bounds,Sciurus sp.,Sciurus,NA,Rodentia,Sciuridae,Sciurus,NA
5738,Blain Village [33RO128],7066,6921,39.31361,-82.93778,183,1224,664,Syverson-Blois: bounds,Oryzomys palustris,Oryzomys palustris,Oryzomys palustris,Rodentia,Cricetidae,Oryzomys,palustris
5739,Garoga [Las 7],7067,6922,43.01667,-74.53333,272,1064,124,Syverson-Blois: bounds,Microtus pennsylvanicus,Microtus pennsylvanicus,Microtus pennsylvanicus,Rodentia,Cricetidae,Microtus,pennsylvanicus
5739,Garoga [Las 7],7067,6922,43.01667,-74.53333,272,1064,124,Syverson-Blois: bounds,Ondatra zibethicus,Ondatra zibethicus,Ondatra zibethicus,Rodentia,Cricetidae,Ondatra,zibethicus
5739,Garoga [Las 7],7067,6922,43.01667,-74.53333,272,1064,124,Syverson-Blois: bounds,Sciurus carolinensis,Sciurus carolinensis,Sciurus carolinensis,Rodentia,Sciuridae,Sciurus,carolinensis
5739,Garoga [Las 7],7067,6922,43.01667,-74.53333,272,1064,124,Syverson-Blois: bounds,Tamias striatus,Tamias striatus,Tamias striatus,Rodentia,Sciuridae,Tamias,striatus
5739,Garoga [Las 7],7067,6922,43.01667,-74.53333,272,1064,124,Syverson-Blois: bounds,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus,Rodentia,Sciuridae,Tamiasciurus,hudsonicus
5739,Garoga [Las 7],7067,6922,43.01667,-74.53333,272,1064,124,Syverson-Blois: bounds,Marmota monax,Marmota monax,Marmota monax,Rodentia,Sciuridae,Marmota,monax
5739,Garoga [Las 7],7067,6922,43.01667,-74.53333,272,1064,124,Syverson-Blois: bounds,Peromyscus sp.,Peromyscus,NA,Rodentia,Cricetidae,Peromyscus,NA
