samples =  1 ; cumul. samples =  11278
samples =  3 ; cumul. samples =  11281
samples =  3 ; cumul. samples =  11284
samples =  5 ; cumul. samples =  11289
samples =  28 ; cumul. samples =  11317
samples =  17 ; cumul. samples =  11334
samples =  4 ; cumul. samples =  11338
samples =  1 ; cumul. samples =  11339
samples =  22 ; cumul. samples =  11361
samples =  12 ; cumul. samples =  11373
samples =  15 ; cumul. samples =  11388
samples =  3 ; cumul. samples =  11391
samples =  5 ; cumul. samples =  11396
samples =  8 ; cumul. samples =  11404
samples =  1 ; cumul. samples =  11405
samples =  10 ; cumul. samples =  11415
samples =  13 ; cumul. samples =  11428
samples =  9 ; cumul. samples =  11437
samples =  22 ; cumul. samples =  11459
samples =  16 ; cumul. samples =  11475
samples =  20 ; cumul. samples =  11495
samples =  10 ; cumul. samples =  11505
samples =  15 ; cumul. samples =  11520
samples =  10 ; cumul. samples =  11530
samples =  1 ; cumul. samples =  11531
samples =  5 ; cumul. samples =  11536
samples =  8 ; cumul. samples =  11544
samples =  9 ; cumul. samples =  11553
samples =  9 ; cumul. samples =  11562
samples =  9 ; cumul. samples =  11571
samples =  10 ; cumul. samples =  11581
samples =  13 ; cumul. samples =  11594
samples =  14 ; cumul. samples =  11608
samples =  16 ; cumul. samples =  11624
samples =  18 ; cumul. samples =  11642
samples =  22 ; cumul. samples =  11664
samples =  32 ; cumul. samples =  11696
samples =  22 ; cumul. samples =  11718
samples =  40 ; cumul. samples =  11758
samples =  22 ; cumul. samples =  11780
samples =  42 ; cumul. samples =  11822
samples =  27 ; cumul. samples =  11849
samples =  22 ; cumul. samples =  11871
samples =  14 ; cumul. samples =  11885
samples =  9 ; cumul. samples =  11894
samples =  11 ; cumul. samples =  11905
samples =  6 ; cumul. samples =  11911
samples =  6 ; cumul. samples =  11917
samples =  7 ; cumul. samples =  11924
samples =  11 ; cumul. samples =  11935
samples =  4 ; cumul. samples =  11939
samples =  9 ; cumul. samples =  11948
samples =  5 ; cumul. samples =  11953
samples =  27 ; cumul. samples =  11980
samples =  18 ; cumul. samples =  11998
samples =  41 ; cumul. samples =  12039
samples =  1 ; cumul. samples =  12040
samples =  1 ; cumul. samples =  12041
samples =  3 ; cumul. samples =  12044
samples =  2 ; cumul. samples =  12046
samples =  1 ; cumul. samples =  12047
samples =  2 ; cumul. samples =  12049
samples =  13 ; cumul. samples =  12062
samples =  6 ; cumul. samples =  12068
samples =  13 ; cumul. samples =  12081
samples =  7 ; cumul. samples =  12088
samples =  2 ; cumul. samples =  12090
samples =  18 ; cumul. samples =  12108
samples =  1 ; cumul. samples =  12109
samples =  1 ; cumul. samples =  12110
samples =  9 ; cumul. samples =  12119
samples =  6 ; cumul. samples =  12125
samples =  6 ; cumul. samples =  12131
samples =  4 ; cumul. samples =  12135
samples =  7 ; cumul. samples =  12142
samples =  3 ; cumul. samples =  12145
samples =  7 ; cumul. samples =  12152
samples =  9 ; cumul. samples =  12161
samples =  5 ; cumul. samples =  12166
samples =  6 ; cumul. samples =  12172
samples =  8 ; cumul. samples =  12180
samples =  4 ; cumul. samples =  12184
samples =  2 ; cumul. samples =  12186
samples =  3 ; cumul. samples =  12189
samples =  4 ; cumul. samples =  12193
samples =  4 ; cumul. samples =  12197
samples =  7 ; cumul. samples =  12204
samples =  1 ; cumul. samples =  12205
samples =  5 ; cumul. samples =  12210
samples =  14 ; cumul. samples =  12224
samples =  14 ; cumul. samples =  12238
samples =  5 ; cumul. samples =  12243
samples =  9 ; cumul. samples =  12252
samples =  5 ; cumul. samples =  12257
samples =  11 ; cumul. samples =  12268
samples =  13 ; cumul. samples =  12281
samples =  8 ; cumul. samples =  12289
samples =  1 ; cumul. samples =  12290
samples =  2 ; cumul. samples =  12292
samples =  6 ; cumul. samples =  12298
samples =  17 ; cumul. samples =  12315
samples =  7 ; cumul. samples =  12322
samples =  12 ; cumul. samples =  12334
samples =  41 ; cumul. samples =  12375
samples =  23 ; cumul. samples =  12398
samples =  27 ; cumul. samples =  12425
samples =  17 ; cumul. samples =  12442
samples =  15 ; cumul. samples =  12457
samples =  24 ; cumul. samples =  12481
samples =  12 ; cumul. samples =  12493
samples =  38 ; cumul. samples =  12531
samples =  13 ; cumul. samples =  12544
samples =  13 ; cumul. samples =  12557
samples =  19 ; cumul. samples =  12576
samples =  18 ; cumul. samples =  12594
samples =  21 ; cumul. samples =  12615
samples =  14 ; cumul. samples =  12629
samples =  7 ; cumul. samples =  12636
samples =  43 ; cumul. samples =  12679
samples =  11 ; cumul. samples =  12690
samples =  8 ; cumul. samples =  12698
samples =  8 ; cumul. samples =  12706
samples =  34 ; cumul. samples =  12740
samples =  40 ; cumul. samples =  12780
samples =  33 ; cumul. samples =  12813
samples =  15 ; cumul. samples =  12828
samples =  15 ; cumul. samples =  12843
samples =  14 ; cumul. samples =  12857
samples =  9 ; cumul. samples =  12866
samples =  6 ; cumul. samples =  12872
samples =  3 ; cumul. samples =  12875
samples =  9 ; cumul. samples =  12884
samples =  34 ; cumul. samples =  12918
samples =  4 ; cumul. samples =  12922
samples =  11 ; cumul. samples =  12933
samples =  45 ; cumul. samples =  12978
samples =  25 ; cumul. samples =  13003
samples =  12 ; cumul. samples =  13015
samples =  8 ; cumul. samples =  13023
samples =  7 ; cumul. samples =  13030
samples =  4 ; cumul. samples =  13034
samples =  16 ; cumul. samples =  13050
samples =  21 ; cumul. samples =  13071
samples =  2 ; cumul. samples =  13073
samples =  9 ; cumul. samples =  13082
samples =  1 ; cumul. samples =  13083
samples =  17 ; cumul. samples =  13100
samples =  4 ; cumul. samples =  13104
samples =  3 ; cumul. samples =  13107
samples =  5 ; cumul. samples =  13112
samples =  21 ; cumul. samples =  13133
samples =  17 ; cumul. samples =  13150
samples =  26 ; cumul. samples =  13176
samples =  16 ; cumul. samples =  13192
samples =  15 ; cumul. samples =  13207
samples =  17 ; cumul. samples =  13224
samples =  11 ; cumul. samples =  13235
samples =  16 ; cumul. samples =  13251
samples =  16 ; cumul. samples =  13267
samples =  13 ; cumul. samples =  13280
samples =  1 ; cumul. samples =  13281
samples =  11 ; cumul. samples =  13292
samples =  11 ; cumul. samples =  13303
samples =  11 ; cumul. samples =  13314
samples =  15 ; cumul. samples =  13329
samples =  18 ; cumul. samples =  13347
samples =  12 ; cumul. samples =  13359
samples =  9 ; cumul. samples =  13368
samples =  14 ; cumul. samples =  13382
samples =  14 ; cumul. samples =  13396
samples =  10 ; cumul. samples =  13406
samples =  43 ; cumul. samples =  13449
samples =  4 ; cumul. samples =  13453
samples =  33 ; cumul. samples =  13486
samples =  13 ; cumul. samples =  13499
samples =  30 ; cumul. samples =  13529
samples =  34 ; cumul. samples =  13563
samples =  42 ; cumul. samples =  13605
samples =  23 ; cumul. samples =  13628
samples =  18 ; cumul. samples =  13646
samples =  33 ; cumul. samples =  13679
samples =  34 ; cumul. samples =  13713
samples =  38 ; cumul. samples =  13751
samples =  15 ; cumul. samples =  13766
samples =  6 ; cumul. samples =  13772
samples =  32 ; cumul. samples =  13804
samples =  27 ; cumul. samples =  13831
samples =  26 ; cumul. samples =  13857
samples =  1 ; cumul. samples =  13858
samples =  12 ; cumul. samples =  13870
samples =  4 ; cumul. samples =  13874
samples =  26 ; cumul. samples =  13900
samples =  3 ; cumul. samples =  13903
samples =  14 ; cumul. samples =  13917
samples =  19 ; cumul. samples =  13936
samples =  19 ; cumul. samples =  13955
samples =  24 ; cumul. samples =  13979
samples =  15 ; cumul. samples =  13994
samples =  2 ; cumul. samples =  13996
samples =  17 ; cumul. samples =  14013
samples =  20 ; cumul. samples =  14033
samples =  20 ; cumul. samples =  14053
samples =  24 ; cumul. samples =  14077
samples =  25 ; cumul. samples =  14102
samples =  42 ; cumul. samples =  14144
samples =  40 ; cumul. samples =  14184
samples =  31 ; cumul. samples =  14215
samples =  47 ; cumul. samples =  14262
samples =  39 ; cumul. samples =  14301
samples =  38 ; cumul. samples =  14339
samples =  18 ; cumul. samples =  14357
samples =  4 ; cumul. samples =  14361
samples =  13 ; cumul. samples =  14374
samples =  11 ; cumul. samples =  14385
samples =  11 ; cumul. samples =  14396
samples =  24 ; cumul. samples =  14420
samples =  14 ; cumul. samples =  14434
samples =  17 ; cumul. samples =  14451
samples =  5 ; cumul. samples =  14456
samples =  7 ; cumul. samples =  14463
samples =  3 ; cumul. samples =  14466
samples =  6 ; cumul. samples =  14472
samples =  5 ; cumul. samples =  14477
samples =  4 ; cumul. samples =  14481
samples =  1 ; cumul. samples =  14482
samples =  2 ; cumul. samples =  14484
samples =  3 ; cumul. samples =  14487
samples =  5 ; cumul. samples =  14492
samples =  5 ; cumul. samples =  14497
samples =  3 ; cumul. samples =  14500
samples =  4 ; cumul. samples =  14504
samples =  2 ; cumul. samples =  14506
samples =  24 ; cumul. samples =  14530
samples =  11 ; cumul. samples =  14541
samples =  15 ; cumul. samples =  14556
samples =  19 ; cumul. samples =  14575
samples =  14 ; cumul. samples =  14589
samples =  11 ; cumul. samples =  14600
samples =  10 ; cumul. samples =  14610
samples =  15 ; cumul. samples =  14625
samples =  12 ; cumul. samples =  14637
samples =  9 ; cumul. samples =  14646
samples =  13 ; cumul. samples =  14659
samples =  12 ; cumul. samples =  14671
samples =  23 ; cumul. samples =  14694
samples =  18 ; cumul. samples =  14712
samples =  23 ; cumul. samples =  14735
samples =  22 ; cumul. samples =  14757
samples =  17 ; cumul. samples =  14774
samples =  18 ; cumul. samples =  14792
samples =  21 ; cumul. samples =  14813
samples =  20 ; cumul. samples =  14833
samples =  7 ; cumul. samples =  14840
samples =  8 ; cumul. samples =  14848
samples =  1 ; cumul. samples =  14849
samples =  1 ; cumul. samples =  14850
samples =  1 ; cumul. samples =  14851
samples =  9 ; cumul. samples =  14860
samples =  4 ; cumul. samples =  14864
samples =  1 ; cumul. samples =  14865
samples =  2 ; cumul. samples =  14867
samples =  1 ; cumul. samples =  14868
samples =  1 ; cumul. samples =  14869
samples =  1 ; cumul. samples =  14870
samples =  1 ; cumul. samples =  14871
samples =  1 ; cumul. samples =  14872
samples =  1 ; cumul. samples =  14873
samples =  25 ; cumul. samples =  14898
samples =  9 ; cumul. samples =  14907
samples =  3 ; cumul. samples =  14910
samples =  10 ; cumul. samples =  14920
samples =  4 ; cumul. samples =  14924
samples =  7 ; cumul. samples =  14931
samples =  11 ; cumul. samples =  14942
samples =  2 ; cumul. samples =  14944
samples =  3 ; cumul. samples =  14947
samples =  4 ; cumul. samples =  14951
samples =  12 ; cumul. samples =  14963
samples =  6 ; cumul. samples =  14969
samples =  7 ; cumul. samples =  14976
samples =  8 ; cumul. samples =  14984
samples =  1 ; cumul. samples =  14985
samples =  2 ; cumul. samples =  14987
samples =  3 ; cumul. samples =  14990
samples =  9 ; cumul. samples =  14999
samples =  2 ; cumul. samples =  15001
samples =  2 ; cumul. samples =  15003
samples =  14 ; cumul. samples =  15017
samples =  5 ; cumul. samples =  15022
samples =  4 ; cumul. samples =  15026
samples =  19 ; cumul. samples =  15045
samples =  2 ; cumul. samples =  15047
samples =  11 ; cumul. samples =  15058
samples =  10 ; cumul. samples =  15068
samples =  41 ; cumul. samples =  15109
samples =  39 ; cumul. samples =  15148
samples =  21 ; cumul. samples =  15169
samples =  7 ; cumul. samples =  15176
samples =  29 ; cumul. samples =  15205
samples =  6 ; cumul. samples =  15211
samples =  18 ; cumul. samples =  15229
samples =  4 ; cumul. samples =  15233
samples =  8 ; cumul. samples =  15241
samples =  1 ; cumul. samples =  15242
samples =  1 ; cumul. samples =  15243
samples =  5 ; cumul. samples =  15248
samples =  6 ; cumul. samples =  15254
samples =  2 ; cumul. samples =  15256
samples =  5 ; cumul. samples =  15261
samples =  2 ; cumul. samples =  15263
samples =  1 ; cumul. samples =  15264
samples =  4 ; cumul. samples =  15268
samples =  2 ; cumul. samples =  15270
samples =  3 ; cumul. samples =  15273
samples =  3 ; cumul. samples =  15276
samples =  1 ; cumul. samples =  15277
samples =  1 ; cumul. samples =  15278
samples =  5 ; cumul. samples =  15283
samples =  1 ; cumul. samples =  15284
samples =  1 ; cumul. samples =  15285
samples =  6 ; cumul. samples =  15291
samples =  5 ; cumul. samples =  15296
samples =  1 ; cumul. samples =  15297
samples =  1 ; cumul. samples =  15298
samples =  1 ; cumul. samples =  15299
samples =  6 ; cumul. samples =  15305
samples =  1 ; cumul. samples =  15306
samples =  12 ; cumul. samples =  15318
samples =  1 ; cumul. samples =  15319
samples =  1 ; cumul. samples =  15320
samples =  1 ; cumul. samples =  15321
samples =  1 ; cumul. samples =  15322
samples =  1 ; cumul. samples =  15323
samples =  1 ; cumul. samples =  15324
samples =  1 ; cumul. samples =  15325
samples =  3 ; cumul. samples =  15328
samples =  1 ; cumul. samples =  15329
samples =  1 ; cumul. samples =  15330
samples =  1 ; cumul. samples =  15331
samples =  1 ; cumul. samples =  15332
samples =  1 ; cumul. samples =  15333
samples =  1 ; cumul. samples =  15334
samples =  18 ; cumul. samples =  15352
samples =  4 ; cumul. samples =  15356
samples =  4 ; cumul. samples =  15360
samples =  1 ; cumul. samples =  15361
samples =  1 ; cumul. samples =  15362
samples =  13 ; cumul. samples =  15375
samples =  1 ; cumul. samples =  15376
samples =  7 ; cumul. samples =  15383
samples =  25 ; cumul. samples =  15408
samples =  2 ; cumul. samples =  15410
samples =  2 ; cumul. samples =  15412
samples =  2 ; cumul. samples =  15414
samples =  2 ; cumul. samples =  15416
samples =  9 ; cumul. samples =  15425
samples =  20 ; cumul. samples =  15445
samples =  14 ; cumul. samples =  15459
samples =  2 ; cumul. samples =  15461
samples =  4 ; cumul. samples =  15465
samples =  5 ; cumul. samples =  15470
samples =  7 ; cumul. samples =  15477
samples =  4 ; cumul. samples =  15481
samples =  3 ; cumul. samples =  15484
samples =  11 ; cumul. samples =  15495
samples =  10 ; cumul. samples =  15505
samples =  2 ; cumul. samples =  15507
samples =  4 ; cumul. samples =  15511
samples =  3 ; cumul. samples =  15514
samples =  3 ; cumul. samples =  15517
samples =  4 ; cumul. samples =  15521
samples =  4 ; cumul. samples =  15525
samples =  2 ; cumul. samples =  15527
samples =  6 ; cumul. samples =  15533
samples =  3 ; cumul. samples =  15536
samples =  3 ; cumul. samples =  15539
samples =  2 ; cumul. samples =  15541
samples =  4 ; cumul. samples =  15545
samples =  3 ; cumul. samples =  15548
samples =  2 ; cumul. samples =  15550
samples =  3 ; cumul. samples =  15553
samples =  3 ; cumul. samples =  15556
samples =  5 ; cumul. samples =  15561
samples =  8 ; cumul. samples =  15569
samples =  6 ; cumul. samples =  15575
samples =  6 ; cumul. samples =  15581
samples =  3 ; cumul. samples =  15584
samples =  3 ; cumul. samples =  15587
samples =  5 ; cumul. samples =  15592
samples =  4 ; cumul. samples =  15596
samples =  4 ; cumul. samples =  15600
samples =  3 ; cumul. samples =  15603
samples =  3 ; cumul. samples =  15606
samples =  4 ; cumul. samples =  15610
samples =  6 ; cumul. samples =  15616
samples =  3 ; cumul. samples =  15619
samples =  7 ; cumul. samples =  15626
samples =  7 ; cumul. samples =  15633
samples =  3 ; cumul. samples =  15636
samples =  5 ; cumul. samples =  15641
samples =  4 ; cumul. samples =  15645
samples =  8 ; cumul. samples =  15653
samples =  11 ; cumul. samples =  15664
samples =  11 ; cumul. samples =  15675
samples =  18 ; cumul. samples =  15693
samples =  12 ; cumul. samples =  15705
samples =  31 ; cumul. samples =  15736
samples =  21 ; cumul. samples =  15757
samples =  12 ; cumul. samples =  15769
samples =  20 ; cumul. samples =  15789
samples =  3 ; cumul. samples =  15792
samples =  14 ; cumul. samples =  15806
samples =  18 ; cumul. samples =  15824
samples =  19 ; cumul. samples =  15843
samples =  41 ; cumul. samples =  15884
samples =  21 ; cumul. samples =  15905
samples =  9 ; cumul. samples =  15914
samples =  1 ; cumul. samples =  15915
samples =  11 ; cumul. samples =  15926
samples =  6 ; cumul. samples =  15932
samples =  33 ; cumul. samples =  15965
samples =  3 ; cumul. samples =  15968
samples =  3 ; cumul. samples =  15971
samples =  2 ; cumul. samples =  15973
samples =  4 ; cumul. samples =  15977
samples =  5 ; cumul. samples =  15982
samples =  8 ; cumul. samples =  15990
samples =  5 ; cumul. samples =  15995
samples =  8 ; cumul. samples =  16003
samples =  3 ; cumul. samples =  16006
samples =  4 ; cumul. samples =  16010
samples =  10 ; cumul. samples =  16020
samples =  1 ; cumul. samples =  16021
samples =  9 ; cumul. samples =  16030
samples =  2 ; cumul. samples =  16032
samples =  9 ; cumul. samples =  16041
samples =  8 ; cumul. samples =  16049
samples =  12 ; cumul. samples =  16061
samples =  6 ; cumul. samples =  16067
samples =  8 ; cumul. samples =  16075
samples =  5 ; cumul. samples =  16080
samples =  13 ; cumul. samples =  16093
samples =  7 ; cumul. samples =  16100
samples =  5 ; cumul. samples =  16105
samples =  15 ; cumul. samples =  16120
samples =  7 ; cumul. samples =  16127
samples =  2 ; cumul. samples =  16129
samples =  2 ; cumul. samples =  16131
samples =  2 ; cumul. samples =  16133
samples =  2 ; cumul. samples =  16135
samples =  4 ; cumul. samples =  16139
samples =  4 ; cumul. samples =  16143
samples =  3 ; cumul. samples =  16146
samples =  2 ; cumul. samples =  16148
samples =  1 ; cumul. samples =  16149
samples =  1 ; cumul. samples =  16150
samples =  1 ; cumul. samples =  16151
samples =  9 ; cumul. samples =  16160
samples =  1 ; cumul. samples =  16161
samples =  1 ; cumul. samples =  16162
samples =  14 ; cumul. samples =  16176
samples =  45 ; cumul. samples =  16221
samples =  13 ; cumul. samples =  16234
samples =  36 ; cumul. samples =  16270
samples =  27 ; cumul. samples =  16297
samples =  32 ; cumul. samples =  16329
samples =  2 ; cumul. samples =  16331
samples =  2 ; cumul. samples =  16333
samples =  1 ; cumul. samples =  16334
samples =  58 ; cumul. samples =  16392
samples =  5 ; cumul. samples =  16397
samples =  4 ; cumul. samples =  16401
samples =  5 ; cumul. samples =  16406
samples =  6 ; cumul. samples =  16412
samples =  8 ; cumul. samples =  16420
samples =  2 ; cumul. samples =  16422
samples =  1 ; cumul. samples =  16423
samples =  8 ; cumul. samples =  16431
samples =  10 ; cumul. samples =  16441
samples =  14 ; cumul. samples =  16455
samples =  13 ; cumul. samples =  16468
samples =  8 ; cumul. samples =  16476
samples =  3 ; cumul. samples =  16479
samples =  6 ; cumul. samples =  16485
samples =  36 ; cumul. samples =  16521
samples =  37 ; cumul. samples =  16558
samples =  40 ; cumul. samples =  16598
samples =  48 ; cumul. samples =  16646
samples =  43 ; cumul. samples =  16689
samples =  8 ; cumul. samples =  16697
samples =  5 ; cumul. samples =  16702
samples =  2 ; cumul. samples =  16704
samples =  4 ; cumul. samples =  16708
samples =  2 ; cumul. samples =  16710
samples =  1 ; cumul. samples =  16711
samples =  2 ; cumul. samples =  16713
samples =  1 ; cumul. samples =  16714
samples =  2 ; cumul. samples =  16716
samples =  4 ; cumul. samples =  16720
samples =  2 ; cumul. samples =  16722
samples =  1 ; cumul. samples =  16723
samples =  4 ; cumul. samples =  16727
samples =  26 ; cumul. samples =  16753
samples =  62 ; cumul. samples =  16815
samples =  45 ; cumul. samples =  16860
samples =  32 ; cumul. samples =  16892
samples =  13 ; cumul. samples =  16905
samples =  32 ; cumul. samples =  16937
samples =  3 ; cumul. samples =  16940
samples =  22 ; cumul. samples =  16962
samples =  10 ; cumul. samples =  16972
samples =  10 ; cumul. samples =  16982
samples =  22 ; cumul. samples =  17004
samples =  1 ; cumul. samples =  17005
samples =  1 ; cumul. samples =  17006
samples =  1 ; cumul. samples =  17007
samples =  1 ; cumul. samples =  17008
samples =  1 ; cumul. samples =  17009
samples =  4 ; cumul. samples =  17013
samples =  1 ; cumul. samples =  17014
samples =  1 ; cumul. samples =  17015
samples =  41 ; cumul. samples =  17056
samples =  21 ; cumul. samples =  17077
samples =  15 ; cumul. samples =  17092
samples =  14 ; cumul. samples =  17106
samples =  21 ; cumul. samples =  17127
samples =  15 ; cumul. samples =  17142
samples =  10 ; cumul. samples =  17152
samples =  18 ; cumul. samples =  17170
samples =  38 ; cumul. samples =  17208
samples =  2 ; cumul. samples =  17210
samples =  18 ; cumul. samples =  17228
samples =  17 ; cumul. samples =  17245
samples =  5 ; cumul. samples =  17250
samples =  14 ; cumul. samples =  17264
samples =  22 ; cumul. samples =  17286
samples =  6 ; cumul. samples =  17292
samples =  34 ; cumul. samples =  17326
samples =  24 ; cumul. samples =  17350
samples =  25 ; cumul. samples =  17375
samples =  2 ; cumul. samples =  17377
samples =  1 ; cumul. samples =  17378
samples =  20 ; cumul. samples =  17398
samples =  16 ; cumul. samples =  17414
samples =  6 ; cumul. samples =  17420
samples =  14 ; cumul. samples =  17434
samples =  10 ; cumul. samples =  17444
samples =  30 ; cumul. samples =  17474
samples =  6 ; cumul. samples =  17480
samples =  12 ; cumul. samples =  17492
samples =  10 ; cumul. samples =  17502
samples =  12 ; cumul. samples =  17514
samples =  24 ; cumul. samples =  17538
samples =  8 ; cumul. samples =  17546
samples =  10 ; cumul. samples =  17556
samples =  20 ; cumul. samples =  17576
samples =  6 ; cumul. samples =  17582
samples =  33 ; cumul. samples =  17615
samples =  30 ; cumul. samples =  17645
samples =  10 ; cumul. samples =  17655
samples =  4 ; cumul. samples =  17659
samples =  8 ; cumul. samples =  17667
samples =  15 ; cumul. samples =  17682
samples =  5 ; cumul. samples =  17687
samples =  9 ; cumul. samples =  17696
samples =  17 ; cumul. samples =  17713
samples =  39 ; cumul. samples =  17752
samples =  7 ; cumul. samples =  17759
samples =  29 ; cumul. samples =  17788
samples =  15 ; cumul. samples =  17803
samples =  16 ; cumul. samples =  17819
samples =  1 ; cumul. samples =  17820
samples =  1 ; cumul. samples =  17821
samples =  1 ; cumul. samples =  17822
samples =  18 ; cumul. samples =  17840
samples =  10 ; cumul. samples =  17850
samples =  36 ; cumul. samples =  17886
samples =  2 ; cumul. samples =  17888
samples =  1 ; cumul. samples =  17889
samples =  4 ; cumul. samples =  17893
samples =  15 ; cumul. samples =  17908
samples =  17 ; cumul. samples =  17925
samples =  16 ; cumul. samples =  17941
samples =  40 ; cumul. samples =  17981
samples =  12 ; cumul. samples =  17993
samples =  22 ; cumul. samples =  18015
samples =  4 ; cumul. samples =  18019
samples =  4 ; cumul. samples =  18023
samples =  2 ; cumul. samples =  18025
samples =  1 ; cumul. samples =  18026
samples =  1 ; cumul. samples =  18027
samples =  9 ; cumul. samples =  18036
samples =  29 ; cumul. samples =  18065
samples =  8 ; cumul. samples =  18073
samples =  17 ; cumul. samples =  18090
samples =  13 ; cumul. samples =  18103
samples =  14 ; cumul. samples =  18117
samples =  13 ; cumul. samples =  18130
samples =  14 ; cumul. samples =  18144
samples =  11 ; cumul. samples =  18155
samples =  8 ; cumul. samples =  18163
samples =  3 ; cumul. samples =  18166
samples =  6 ; cumul. samples =  18172
samples =  1 ; cumul. samples =  18173
samples =  38 ; cumul. samples =  18211
samples =  14 ; cumul. samples =  18225
samples =  13 ; cumul. samples =  18238
samples =  14 ; cumul. samples =  18252
samples =  7 ; cumul. samples =  18259
samples =  27 ; cumul. samples =  18286
samples =  4 ; cumul. samples =  18290
samples =  27 ; cumul. samples =  18317
samples =  6 ; cumul. samples =  18323
samples =  9 ; cumul. samples =  18332
samples =  4 ; cumul. samples =  18336
samples =  5 ; cumul. samples =  18341
samples =  8 ; cumul. samples =  18349
samples =  14 ; cumul. samples =  18363
samples =  8 ; cumul. samples =  18371
samples =  10 ; cumul. samples =  18381
samples =  18 ; cumul. samples =  18399
samples =  13 ; cumul. samples =  18412
samples =  5 ; cumul. samples =  18417
samples =  1 ; cumul. samples =  18418
samples =  1 ; cumul. samples =  18419
samples =  3 ; cumul. samples =  18422
samples =  1 ; cumul. samples =  18423
samples =  3 ; cumul. samples =  18426
samples =  5 ; cumul. samples =  18431
samples =  3 ; cumul. samples =  18434
samples =  4 ; cumul. samples =  18438
samples =  4 ; cumul. samples =  18442
samples =  4 ; cumul. samples =  18446
samples =  4 ; cumul. samples =  18450
samples =  5 ; cumul. samples =  18455
samples =  5 ; cumul. samples =  18460
samples =  5 ; cumul. samples =  18465
samples =  5 ; cumul. samples =  18470
samples =  16 ; cumul. samples =  18486
samples =  4 ; cumul. samples =  18490
samples =  4 ; cumul. samples =  18494
samples =  14 ; cumul. samples =  18508
samples =  11 ; cumul. samples =  18519
samples =  4 ; cumul. samples =  18523
samples =  11 ; cumul. samples =  18534
samples =  17 ; cumul. samples =  18551
samples =  34 ; cumul. samples =  18585
samples =  17 ; cumul. samples =  18602
samples =  29 ; cumul. samples =  18631
samples =  2 ; cumul. samples =  18633
samples =  10 ; cumul. samples =  18643
samples =  19 ; cumul. samples =  18662
samples =  23 ; cumul. samples =  18685
samples =  21 ; cumul. samples =  18706
samples =  13 ; cumul. samples =  18719
samples =  6 ; cumul. samples =  18725
samples =  11 ; cumul. samples =  18736
samples =  14 ; cumul. samples =  18750
samples =  11 ; cumul. samples =  18761
samples =  4 ; cumul. samples =  18765
samples =  4 ; cumul. samples =  18769
samples =  7 ; cumul. samples =  18776
samples =  4 ; cumul. samples =  18780
site =  1418 ; sample m =  4 ; More than one bounds chron
samples =  33 ; cumul. samples =  18813
samples =  36 ; cumul. samples =  18849
samples =  25 ; cumul. samples =  18874
samples =  34 ; cumul. samples =  18908
samples =  40 ; cumul. samples =  18948
samples =  15 ; cumul. samples =  18963
samples =  52 ; cumul. samples =  19015
samples =  46 ; cumul. samples =  19061
samples =  50 ; cumul. samples =  19111
samples =  27 ; cumul. samples =  19138
samples =  34 ; cumul. samples =  19172
samples =  31 ; cumul. samples =  19203
samples =  29 ; cumul. samples =  19232
samples =  32 ; cumul. samples =  19264
samples =  28 ; cumul. samples =  19292
samples =  25 ; cumul. samples =  19317
samples =  18 ; cumul. samples =  19335
samples =  24 ; cumul. samples =  19359
samples =  20 ; cumul. samples =  19379
samples =  30 ; cumul. samples =  19409
samples =  5 ; cumul. samples =  19414
samples =  3 ; cumul. samples =  19417
samples =  4 ; cumul. samples =  19421
samples =  6 ; cumul. samples =  19427
samples =  8 ; cumul. samples =  19435
samples =  4 ; cumul. samples =  19439
samples =  2 ; cumul. samples =  19441
samples =  4 ; cumul. samples =  19445
samples =  9 ; cumul. samples =  19454
samples =  14 ; cumul. samples =  19468
samples =  20 ; cumul. samples =  19488
samples =  24 ; cumul. samples =  19512
samples =  13 ; cumul. samples =  19525
samples =  22 ; cumul. samples =  19547
samples =  27 ; cumul. samples =  19574
samples =  25 ; cumul. samples =  19599
samples =  26 ; cumul. samples =  19625
samples =  25 ; cumul. samples =  19650
samples =  35 ; cumul. samples =  19685
samples =  25 ; cumul. samples =  19710
samples =  33 ; cumul. samples =  19743
samples =  27 ; cumul. samples =  19770
samples =  23 ; cumul. samples =  19793
samples =  14 ; cumul. samples =  19807
samples =  16 ; cumul. samples =  19823
samples =  25 ; cumul. samples =  19848
samples =  10 ; cumul. samples =  19858
samples =  14 ; cumul. samples =  19872
samples =  11 ; cumul. samples =  19883
samples =  23 ; cumul. samples =  19906
samples =  27 ; cumul. samples =  19933
samples =  27 ; cumul. samples =  19960
samples =  8 ; cumul. samples =  19968
samples =  19 ; cumul. samples =  19987
samples =  4 ; cumul. samples =  19991
samples =  4 ; cumul. samples =  19995
samples =  14 ; cumul. samples =  20009
samples =  8 ; cumul. samples =  20017
samples =  6 ; cumul. samples =  20023
samples =  2 ; cumul. samples =  20025
samples =  20 ; cumul. samples =  20045
samples =  33 ; cumul. samples =  20078
samples =  23 ; cumul. samples =  20101
samples =  11 ; cumul. samples =  20112
samples =  23 ; cumul. samples =  20135
samples =  169 ; cumul. samples =  20304
samples =  13 ; cumul. samples =  20317
samples =  2 ; cumul. samples =  20319
samples =  38 ; cumul. samples =  20357
samples =  25 ; cumul. samples =  20382
samples =  17 ; cumul. samples =  20399
samples =  2 ; cumul. samples =  20401
